img_url,caption,category,match_score
https://media.thestar.com.my/Prod/7601A279-5EA6-4F34-8F22-BE1BCD185F1A,Seremban's Singapore Street in still one of the more popular areas for shoppers as they are able to bargain and get goods at cheaper rates. UU BAN/The Star,People and everyday life,tensor(0.5234)
http://empowered.org.my/i/events/2014-1/10%20(18).jpg,Competitive spirit amongst the cheering crowd during EMPOWERED's workshop's quiz session,People and everyday life,tensor(0.5358)
https://image.vietnamnews.vn/uploadvnnews/Article/2017/12/29/2101-SKVH175732457PM.jpg,Top ten cultural and tourism events of 2017,Traditions / art / history,tensor(0.5490)
http://www.mtuc.org.my/sandbox/wp-content/uploads/2015/10/foreign_worker_rain_malaysia_280414_TMIAFIF_004.jpg,"Foreign workers will have to pay higher medical fees under Budget 2016, a move opposed by the Malaysian Employers Federation. – The Malaysian Insider file pic, October 29, 2015.",People and everyday life,tensor(0.5449)
https://icdn.dantri.com.vn/2021/03/24/14-chua-tieu-dao-1616523189235.jpg,Ceramic pagoda built from thousands of traditional handicrafts in Bat Trang - 14,Geography / buildings / landmarks,tensor(0.5251)
https://vietnamtimes.org.vn/stores/news_dataimages/tranngocvnt/062020/26/10/thumbnail/4947_mekong-floating-market.jpg?rt=20200626104956?randTime=1593143433,"Two success stories in containing coronavirus, Vietnam and New Zealand see different travel trends",People and everyday life,tensor(0.5330)
https://tzuchi.org.sg/assets/News/Local/20160327-0407/SG20160407-CUA-CZS-021.jpg,Jing Si Books and Café Opens Sims Avenue Branch,People and everyday life,tensor(0.5398)
https://www.sony.com.my/image/6a0b8946ba8f809359d6d542ea6a58cd?fmt=jpeg&wid=2000&hei=1332,DELIGHT IN THE FINE DETAILS,Traditions / art / history,tensor(0.5456)
https://iraa.kpru.ac.th/contents/chadaporn/2021.02.15//thumbs/thumb_s_IMG_2976.webp,109. Chinese New Year's Day 2021,People and everyday life,tensor(0.5328)
https://thuathienhue.gov.vn/Portals/0/Medias/Nam2020/T4/Moong%20house%20of%20Paco%20ethnic%20group%20in%20Hong%20Van%20commune.jpg,Moong house of Pa Co ethnic group in Hong Van commune - Photo: internet,Geography / buildings / landmarks,tensor(0.5416)
https://eaut.edu.vn/wp-content/uploads/2021/06/anh-chao-tan-sinh-vien-k1116.jpg,anh chao tan sinh vien k1116,Traditions / art / history,tensor(0.5206)
https://secure3.vncdn.vn/ttnew/r/2021/04/29/fugzpvob7jkexhglp5fyw3e2ii-1619683739.jpg,"A woman is consoled after her mother died due to the coronavirus disease (COVID-19) at a crematorium ground in New Delhi, India, April 28, 2021. Photo: Reuters",People and everyday life,tensor(0.5224)
https://vietnamtimes.org.vn/stores/news_dataimages/tranngocvnt/042021/14/11/0811_shutterstock-1676267707-3754-1-9926-9564-1590571669.jpg?rt=20210414110812,Top 10 Places To Visit In Vietnam By Lonely Planet,Geography / buildings / landmarks,tensor(0.5271)
http://media.dulich24.com.vn/bai-viet%5Cmien-tay-tuyet-dep-trong-trien-lam-anh-mua-nuoc-noi-51113954%5Cmien-tay-tuyet-dep-trong-trien-lam-anh-mua-nuoc-noi-5.jpg,Mien Tay tuyet dep trong trien lam anh mua nuoc noi hinh anh 5,Geography / buildings / landmarks,tensor(0.5213)
https://kebunkumara.id/wp-content/uploads/2019/06/Kebun-Kumara-edible-landscaping-cikeas-sustainable.jpeg,After - day time,Geography / buildings / landmarks,tensor(0.5392)
https://s.kaskus.id/b/images/2013/03/22/2608408_20130322072443.jpg,Tp-Link N300 Wireless Gigabit Router With 3x5dbi Detachable Antennas,Objects / materials / clothing,tensor(0.5257)
https://muzlimbuzz.sg/wp-content/uploads/2013/11/pu3-1140x500.jpg,Pu3: Eating in Trays for 4 at the Restaurant,Cooking and food,tensor(0.5266)
https://www.tzuchi.org.sg/assets/News/Global/20111014-16-5/SL20111014MEA-XJS-014.jpg,First Optical Service Brings a Clearer Life,People and everyday life,tensor(0.5358)
https://rh.springfield.sch.id/wp-content/uploads/2020/01/12.-Primary-Secondary-Christmas-2019-5.jpg,12. Primary & Secondary Christmas 2019-5,Traditions / art / history,tensor(0.5469)
https://cdn.tuoitre.vn/thumb_w/980/2021/5/1/photo-1-1619852977498415403074.jpg,The hard journey left many difficult divisions and a beautiful dream called Trang Tí - Photo 3.,Traditions / art / history,tensor(0.5789)
https://primer.com.ph/study/wp-content/uploads/sites/8/2016/02/9th-Avenue-3-e1454586768141-290x218.jpg,9th Avenue School in BGC: Play to Learn and Progressive Learning,People and everyday life,tensor(0.5455)
https://universitaspahlawan.ac.id/wp-content/uploads/2019/04/IMG_0694-1310x873-2.jpg,Hold a Discussion on the D IV Midwifery Study Program of the Pahlawan Tuanku Tambusai University (UP) Together with Experts from the Netherlands,People and everyday life,tensor(0.5555)
https://image.vovworld.vn/w730/uploaded/vovworld/qosino/2021_02_05/neu_pole_10_daad.jpg,Thang Long relic site sees reenactment of traditional Tet rituals - ảnh 10,Traditions / art / history,tensor(0.5782)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/032021/05/12/4413_10.png?rt=20210305181911,Covid-19 hotspot returns to bustling life as over month-long lockdown ends,People and everyday life,tensor(0.5579)
https://cmsbhq.haiquanonline.com.vn/stores/news_dataimages/ngandt/072020/24/23/in_article/5331_images2331792__o_n_indonesia.jpg?rt=20200725070938,5331 images2331792o n indonesia,People and everyday life,tensor(0.5423)
https://cnycookies.sg/wp-content/uploads/2021/01/10-1.png,Auspicious Chinese New Year Flowers and Plants,Traditions / art / history,tensor(0.5310)
https://www.ldrtech.sg/wp-content/uploads/2015/06/Little-India-Interactive-Heritage-Trails-560x315.jpg,Little India Trails,Traditions / art / history,tensor(0.5500)
https://www.nowjakarta.co.id/uploads/article/image/1236/regular_Independence-Day-at-Home.jpg,Independence Day at Home,Public Figure and pop culture,tensor(0.5302)
https://familycatering.co.id/assets/uploads/2014/07/Nasi-Tumpeng-Nasi-Kentjana-1500-710x375.jpg,Catering Tumpeng Family,Cooking and food,tensor(0.5398)
https://cdn.commons.ph/wp-content/uploads/2020/05/UNICEF-1024x510.png,PHOTO SOURCE: UNICEF https://medium.com/@unicefphils/the-benefits-of-preschool-for-young-children-f666041bfd9d,People and everyday life,tensor(0.5265)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/072020/18/15/thumbnail/3957_lai-chau-4.jpg?rt=20200803180614%20style=,sin suoi ho village an ideal escape from daily hustle,People and everyday life,tensor(0.5563)
https://photo-cms-vovworld.zadn.vn/c630x378/Uploaded/vovworld/ecfzyrrtlyr/2021_06_14/vov5_dsxh1_PNNP.jpg,Gia Lai province secures religious freedom for all locals,People and everyday life,tensor(0.5303)
https://image.vietnamnews.vn/uploadvnnews/Article/2019/6/25/20564_hg062427.jpg,Bamboo Capital Omani partner inaugurate Long An Province solar power plant,People and everyday life,tensor(0.5256)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/012021/26/10/medium/3331_4.jpg?rt=20210126103543,Hang Ma Street puts on brilliant red makeover as Tet draws near,Traditions / art / history,tensor(0.5779)
https://s.tuoitrenews.vn/ttnew/r/2021/03/14/bridge-4-1615712876.jpg,"Only local residents suffer when the Long Kieng Bridge has been unfinished for years in Nha Be District, Ho Chi Minh City. Photo: Tu Trung / Tuoi Tre",People and everyday life,tensor(0.5555)
https://alphahousing.vn/wp-content/uploads/2021/03/Garden-house-in-Tay-Ho-for-rent-8.jpg,Garden house in Tay Ho for rent,Geography / buildings / landmarks,tensor(0.5267)
http://www.nalanda.org.my/wordpress/mainsite/wp-content/uploads/2016/04/pin1f-660x558.jpg,Venerable monks on alms-round at Overseas Union Garden (O.U.G.) and Happy Garden morning markets.,People and everyday life,tensor(0.5229)
https://secure3.vncdn.vn/ttnew/r/2021/05/23/dhwyvcbeibncvgb2buw3nomn7u-1621763377.jpg,Thailand to tighten border controls after detecting South African COVID-19 variant,People and everyday life,tensor(0.5243)
https://image.vietnamnews.vn/uploadvnnews/Article/Khanh_Chi/2020/6/3/tam_med-1.jpg,A special tutor for disadvantaged children,People and everyday life,tensor(0.5240)
https://vietnamtimes.org.vn/stores/news_dataimages/dieuhuongvnt/102020/09/15/0745_152.png?rt=20201010072622,muong lo culture and tourism festival wins us stevie awards,Traditions / art / history,tensor(0.5209)
https://scud.my/img/tokyo-pt1/tokyo-02a.jpg,Scud standing on the staircase to Tokyo Tower,Traditions / art / history,tensor(0.5319)
https://photo-cms-kienthuc.zadn.vn/zoomh/800/uploaded/nguyenanhson/2021_02_02/1/lo-anh-ba-tung-ve-que-hoa-thon-nu-leo-cay-thoan-thoat-Hinh-5.jpg,"Lo anh Ba Tung ve que: Hoa thon nu, leo cay thoan thoat-Hinh-5",People and everyday life,tensor(0.5802)
https://photo-cms-kienthuc.zadn.vn//zoomh/800/uploaded/quocquan/2017_10_27/anh-doc-dat-va-nguoi-xu-hue-tren-tap-chi-national-geographic-1967-Hinh-7.jpg,Anh doc: Dat va nguoi xu Hue tren tap chi National Geographic 1967-Hinh-7,Geography / buildings / landmarks,tensor(0.5263)
https://houseinhanoi.vn/wp-content/uploads/2020/08/Comfortable-house-for-rent-on-To-Ngoc-Van-8-800x467.jpg,Comfortable house for rent on To Ngoc Van 8,People and everyday life,tensor(0.5400)
https://www.tourpackages.my/wp-content/uploads/2021/01/osaka-tour-packages.jpg,osaka tour packages,Geography / buildings / landmarks,tensor(0.5329)
https://secure3.vncdn.vn/ttnew/r/2020/03/15/logo-grab-giaohangonline7a-2read-only-1584241909217125311000-1584262843.jpg,Online shopping sees rapid growth given COVID-19 epidemic in Vietnam,People and everyday life,tensor(0.5226)
https://primer.com.ph/event/wp-content/uploads/sites/10/2015/09/Maskara-e1441268991743-290x218.jpg,Join the Fun in these Upcoming Festivals,Traditions / art / history,tensor(0.5274)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/032021/03/15/1147_7.jpg?rt=20210305113712,Lao Cai turns gorgeous in white plum blossoms,Geography / buildings / landmarks,tensor(0.5206)
https://www.ipohecho.com.my/wp-content/uploads/2016/01/food-fair-390x220.jpg,Photo of Food Fair for Charity,Traditions / art / history,tensor(0.5274)
https://clearliving.my/wp-content/uploads/2019/07/04FA9B1A-2E1D-4E10-9451-6CE82B75C0FC-375x500.jpeg,ClearLiving Ultraflo-N Outdoor Water Filter photo review,People and everyday life,tensor(0.5383)
https://wells.ac.th/wp-content/uploads/2009/09/Kukrits-House-06-1024x682.jpg,"Ms. Jim, our Thai principal, explains how water was stored in the past. The clay pots acted as insulators, keeping water cool.",People and everyday life,tensor(0.5565)
https://photo-cms-vovworld.zadn.vn/630x378/Uploaded/vovworld/ecfzyrrtlyr/2021_04_19/dsxh1_MADX.jpg,Investment in education paying off in Central Highlands,People and everyday life,tensor(0.5364)
https://cdn.travelio.id/hotel/c94a1-5dd212da846c8e73c24a7045/-MG-7687_s.JPG,Relaxing 1BR Gateway Pasteur Apartment near Exit Toll By Travelio,Objects / materials / clothing,tensor(0.5245)
https://footprint.vn/Uploads/Originals/2016/9/24//20160924104204_dnp01.jpg,A Different Hanoi Half Day,People and everyday life,tensor(0.5395)
https://wisatajepang.co.id/wp-content/uploads/2018/01/Japan-Private-Tour-Packages-Japan-Tours-Packages-Private-Tour-Guide-Private-Car-Tokyo-Fuji-Osaka-Kyoto-Japan-Golden-Route-Fushimi-Inari-Taisha.jpg,Japan Private Tour Packages Japan Tours Packages Private Tour Guide Private Car Tokyo Fuji Osaka Kyoto Japan Golden Route Fushimi Inari Taisha,Geography / buildings / landmarks,tensor(0.5325)
https://vietnamtimes.org.vn/stores/news_dataimages/thanhhavnt/012021/24/15/in_article/4036_tet-5.jpg?rt=20210124162422,Exploring unique lunar new year markets in ho chi minh city,Traditions / art / history,tensor(0.5580)
https://www.jll.com.sg/images/apac/singapore/research/jll-hotels-recovery-guide-vietnam-teaser-800x600.jpg.rendition/desktop.jpg,Hotels recovery guide Vietnam,Vehicles and Transportation,tensor(0.5309)
https://nowjakarta.co.id/uploads/article/image/706/regular_Taste-the-Flavours-of-Indonesia-at-JEJATON-Restaurant-2.jpg,Taste the Flavours of Indonesia at JEJATON Restaurant by Fairfield by Marriott Bali Kuta Sunset Road,Cooking and food,tensor(0.5202)
https://www.filipinotravel.com.ph/wp-content/uploads/2015/09/a-local-woman-walking-by-the-rice-terraces-600x450-400x400.jpg,a local woman walking by the rice terraces,People and everyday life,tensor(0.5492)
https://media.christinas.vn/uploads/2017/12/Ho%C3%A0ng_th%C3%A0nh_Hu%E1%BA%BF.jpg,"where to stay in hue, vietnam",Geography / buildings / landmarks,tensor(0.5303)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/042020/24/17/2502_b.png,vietnams two biggest cities regain composure as social distancing eased,People and everyday life,tensor(0.5393)
https://danchoioto.vn/wp-content/uploads/2020/05/rem-cuon-che-nang-o-to-co-thiet-ke-don-gian-sang-trong.jpg,Car sunshade roll curtains have a simple and luxurious design,Vehicles and Transportation,tensor(0.5228)
https://secure3.vncdn.vn/ttnew/r/2019/02/17/3-1550390433.jpg,Trees are filled with yellow and red leaves in Hanoi. Photo: Duong Lieu / Tuoi Tre,Geography / buildings / landmarks,tensor(0.5436)
http://www.cctransformer.co.th/images/news/2562/12/big_cleaning_day/Big_cleaning_Day_2562_0034.jpg,Big cleaning Day 2562 0034,People and everyday life,tensor(0.5323)
https://iium.edu.my/imagecache/large/58007/WhatsApp%20Image%202020-08-15%20at%2012.02.01%20AM.jpeg,IIUM to work with ‘Urban Hijau’ to create sustainable garden,People and everyday life,tensor(0.5255)
http://www.eatdrink.my/kl/wp-content/uploads/sites/2/2020/03/local-fish-served-fresh-at-Krishens.jpg,local fish battered and fried,Cooking and food,tensor(0.5385)
https://www.thesundaily.my/binrepository/768x517/0c43/768d432/none/11808/VOPK/lion_593969_20190828084431.jpg,"No need for licence from Sports Ministry for dragon, lion dances",Traditions / art / history,tensor(0.5463)
https://vietnamtimes.org.vn/stores/news_dataimages/dieulinhvnt/052020/07/23/in_article/croped/thumbnail/5646_ngoai-giao-1585403089456260929402.png?rt=20200701090254,vietnam news today covid 19 made in vietnam vaccine works well on mice,People and everyday life,tensor(0.5311)
"https://cimgr.clozette.co.id/indo/f_jpg,w_300,c_fit/uploads/1869236cb72246c8bebf1a27112c6bb5/f7d67e41b89249d1a9439115e3124bdb.jpg",Daydreaming~ #clozetteid #ootdindo #ootdmagazine #ootdfashion #ootdfash #outfitoftheday #lookoftheday #fashion #fashiongram #clothes #wiw #outfitpost #ootd #todaysoutfit #fashiondiaries #fashionblogger #outfitoftheday #fashionista #streetstyle,People and everyday life,tensor(0.5231)
https://www.3ecpa.com.ph/wp-content/uploads/2021/03/photo-tourist-destinations-in-the-philippines-400x300-1.jpg,Tourist Destinations in the Philippines,People and everyday life,tensor(0.5470)
https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2015/07/16/fakenun.nica7046831.16072015_115107_am.jpg?itok=5sr-BrT9,"Beware, bogus nun tries to raise funds",People and everyday life,tensor(0.5361)
https://photo-cms-sggp.zadn.vn/w840/Uploaded/2021/zfuswurkxr/2019_04_28/3_diwy.jpg,Hue Traditional Craft Festival 2019 opens with splendid art performance ảnh 3,People and everyday life,tensor(0.5314)
https://supermommy.com.sg/staging/wp-content/uploads/2018/10/Things-to-do-in-Phuket-Chiang-Mai-with-Kids-Elephant-Jungle-Sanctuary-Review-Promotions-Discounts-2.jpg,Things to do in Phuket Chiang Mai with Kids Elephant Jungle Sanctuary Review Promotions Discounts 2,People and everyday life,tensor(0.5295)
http://icasa.vn/wp-content/uploads/2018/08/Lantern-street-6-300x217.jpg,Lantern street - icasa Serviced Apartment - www.icasa.vn,Traditions / art / history,tensor(0.5467)
https://image.abi.co.id/s3/productimages/webp/co6733/p642993/w600-h600/c1b8a314-0c69-4b14-9417-2905101e10b1.jpg,Cheap 3 meter antique lamp post,Objects / materials / clothing,tensor(0.5204)
https://danchoioto.vn/wp-content/uploads/2019/10/ben-trong-loc-nhien-lieu-co-the-chua-nhieu-can-ban.jpg,The fuel filter may contain a lot of dirt,People and everyday life,tensor(0.5371)
http://radiantgroup.my/wp-content/uploads/2019/02/malay-cultural-experience-3-1.jpg,malay cultural experience (3,People and everyday life,tensor(0.5415)
https://vietnamtimes.org.vn/stores/news_dataimages/phamhuongvnt/042021/16/05/thumbnail/3726_nutrition.png?rt=20210416053727,Vietnamese youths get taller over last decade,People and everyday life,tensor(0.5325)
https://blog-cdn.moneysmart.sg/wp-content/uploads/2013/08/7395366658_54d17e35b0_b1-1024x768.jpg,How Singapore’s Latest HDB Cooling Measures Affect You,People and everyday life,tensor(0.5413)
https://secure3.vncdn.vn/ttnew/r/2017/12/25/nghihocbao-lphan-4-1514163297501-1514163408720-1514173472.png,"A father takes his son home in the rain in Ho Chi Minh City on December 25, 2017. Photo: Tuoi Tre",People and everyday life,tensor(0.5321)
https://vietnamtimes.org.vn/stores/news_dataimages/minhphuongvnt/032021/18/11/2920_158440799_1455204014649867_2232644368509264822_o.jpg?rt=20210331150819,Breeding cows handed over to disaster–affected households in Quang Nam Province,People and everyday life,tensor(0.5264)
https://photo-cms-vovworld.zadn.vn/630x378/Uploaded/vovworld/vowklqmx/2021_05_28/vanhoa_HPVR.jpg,Cao Lan ethnic group’s love song chant “Sinh Ca”,People and everyday life,tensor(0.5323)
https://image.vietnamnews.vn/uploadvnnews/Article/thuytrinh/2020/8/12/tayninh-1.jpg,Tây Ninhs historical and cultural riches waiting to be explored,Geography / buildings / landmarks,tensor(0.5316)
https://icdn.dantri.com.vn/thumb_w/660/2021/07/07/quan-pho-mau-dichdocx-1625668236099.jpeg,"The rare commercial pho restaurant left in Hanoi, sold out for 2 hours a day - 5",Cooking and food,tensor(0.5493)
https://secure3.vncdn.vn/ttnew/r/2019/08/26/nightlife-1566814226.jpg,A file photo shows Ho Thi Ky flower market being busy after dark. Photo: Nam Tran/Tuoi Tre,People and everyday life,tensor(0.5356)
https://media.vov.vn/sites/default/files/styles/large/public/2021-01/ethnic_8.jpg,Each team selects a different colour for their respective cakes.,People and everyday life,tensor(0.5673)
https://secure3.vncdn.vn/ttnew/r/2020/12/31/chaolong7-1609409370.jpg,A portion of porridge at Chao Long Ba Ut comes with homemade dipping sauces and a bowl of vegetables. Photo: Nam Vuong / Tuoi Tre,Cooking and food,tensor(0.5552)
http://birdwatch.ph/wp-content/uploads/2013/01/734273_4149164171881_1713964698_n.jpg,Braving the mud to look for warblers. Photo by Maia Tañedo.,People and everyday life,tensor(0.5209)
https://cilisos.my/wp-content/uploads/2015/09/audience-joining-in-dancing-Sumazau-from-Facebook.jpg,audience joining in dancing Sumazau from Facebook,People and everyday life,tensor(0.5656)
https://secure3.vncdn.vn/ttnew/r/2020/08/08/logo-anhtcv-lphan-1-15967708880301894213143-1596898005.jpg,"Two staff members carry foods into elephant area at the Saigon Zoo and Botanical Gardens in Ho Chi Minh City’s District 1 on August 7, 2020. Photo: Le Phan/ Tuoi Tre",People and everyday life,tensor(0.5313)
https://photo-cms-kienthuc.zadn.vn/zoomh/800/uploaded/ngothanhhuyen/2017_11_17/loat-cay-canh-gia-tien-ty-tai-viet-nam-Hinh-11.jpg,Loat cay canh gia tien ty tai Viet Nam-Hinh-11,Geography / buildings / landmarks,tensor(0.5287)
https://multimedia.beritajakarta.id/photo/2014_508c75c8507a2ae5223dfd2faeb98122/caede12fbdcd8b50dc0432093208abf5.jpg,"Monitoring Activities in Agro Edu Tourism and Fish Processing Site, Ariza Ensures Food Price Stability Ahead Ramadan",People and everyday life,tensor(0.5502)
http://www.nalanda.org.my/wordpress/mainsite/wp-content/uploads/2016/06/appreciation4-660x385.jpg,Nalanda youths played a big role in the preparation and execution of the recent Wesak programmes.,People and everyday life,tensor(0.5217)
https://member.sinchew.com.my/image/cache/catalog/Mktg%20-%20Discount/Tong%20Hoe%20Chan/Shop%201-600x400.jpeg,Tong Hoe Chan Groundnut & Food Industries Sdn Bhd,People and everyday life,tensor(0.5316)
http://www.nalanda.org.my/wordpress/mainsite/wp-content/uploads/2016/07/181-660x415.jpg,Members of the public were served vegetarian meals throughout the Wesak celebration period at Nalanda Centre.,People and everyday life,tensor(0.5416)
https://photo-cms-sggp.zadn.vn/w570/Uploaded/2021/bhgkqzbtgazs/2021_03_08/img_0829_yful_gktu.jpg,Roses and flowers for the special day are in high demand (Photo: SGGP,People and everyday life,tensor(0.5656)
https://hilman.web.id/photos/foto.jpg,45 High-Quality Font Gratis Profesional,Geography / buildings / landmarks,tensor(0.5693)
https://secure3.vncdn.vn/ttnew/r/2019/11/15/img-3725-1573801033.jpg,"A Thai food stall at the international food festival held at the Youth Cultural House in District 1, Ho Chi Minh City, November 14, 2019. Photo: Bao Anh / Tuoi Tre News",People and everyday life,tensor(0.5467)
https://vietnamtimes.org.vn/stores/news_dataimages/honganhvnt/092020/13/09/medium/3333_Capture.png?rt=20200913093334,The gifts of Autumn in Hanoi cuisine,Cooking and food,tensor(0.5475)
http://vietmountaintravel.com.vn/do-upload/product/2016-09/Ba-Be-Lake-villages-1.jpg,"Homestay The Sang - Pac Ngoi Village, Ba Be District",Geography / buildings / landmarks,tensor(0.5341)
https://apicms.thestar.com.my/uploads/images/2020/01/03/470266.jpg,Fuad Fahmy (in white) enjoys showing visitors around Kampung Baru and share stories of his childhood home. -- SHAARI CHEMAT/The Star,People and everyday life,tensor(0.5276)
https://www.periuk.my/static/778e732951bbb07aee7f980c1af04b2e/dbdff/Periuk-Kadazandusun-6.jpg,Pn Norhanida’s fresh fruit harvest. Bambangan (bottom) and kamansi or sukun or breadfruit (top). She mentions that kamansi braised in coconut milk is a delicious way of having the fruit.,Plants and animal,tensor(0.5225)
http://www.wisnu.or.id/wp-content/uploads/2018/01/Terasering-1-300x300.jpg,Youth Distant Voice in Terrace Sharing,People and everyday life,tensor(0.5349)
https://www.wargabiz.com.my/wp-content/uploads/2021/02/a5abfceaa185926b84f7f731d3c8a90d.jpg,This Hotel Manager Is Forced To Find Way To Survive MCO By Selling Food by The Roadside,People and everyday life,tensor(0.5246)
https://vietnamtimes.org.vn/stores/news_dataimages/hang.le/082020/04/17/3230_monkey-9.jpg?rt=20200805071927,tourist destination flocked with thousands of monkeys,People and everyday life,tensor(0.5261)
https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/11_2020/thu-vui-tai-khu-du-lich-tram-trung-min.jpg,Mineral mud bath at Hundred Egg tourist resort - one of the tourist resorts in Nha Trang 'singing the island',People and everyday life,tensor(0.5236)
https://english.hochiminh.vn/Uploads/2020/7/7/29/240720_nha-8.jpg?sz=s,Southern province honours President Ho Chi Minh,Geography / buildings / landmarks,tensor(0.5409)
https://nghengu.vn/assets/news/2021_03/tho-tieng-nghe.jpg,THO TIENG NGHE,Objects / materials / clothing,tensor(0.5548)
https://nalanda.org.my/wordpress/mainsite/wp-content/uploads/2012/04/Lead-A-Ship2.jpg,Lead-A-Ship - Leadership Camp for Teenagers,People and everyday life,tensor(0.5349)
https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/01_2021/dac-san-phu-yen-mua-lam-qua-banh-trang-hoa-da.jpg,Phu Yen specialties bought as gifts - Hoa Da rice paper rolled with salad,Cooking and food,tensor(0.5309)
https://vietnamtimes.org.vn/stores/news_dataimages/phamhuongvnt/122020/02/23/thumbnail/4932_kimchi3.png?rt=20210628095720,'Eating safe kimchi' campaign triggering in S.Korea after controversial kimchi,Cooking and food,tensor(0.5402)
https://www.thesundaily.my/binrepository/354x432/0c0/0d0/none/11808/BESR/image-2023105_2024644_20210121115712.jpg,Simple acts of kindness to lift the spirits,People and everyday life,tensor(0.5204)
http://hoianworldheritage.org.vn/assets/news/2019_01/laterns-in-hoi-an-in-vietnam.jpg,Laterns in Hoi An in Vietnam,Traditions / art / history,tensor(0.5404)
https://vietnamtimes.org.vn/stores/news_dataimages/phuonglyvnt/042020/24/11/croped/medium/2307_nd_45_viettimes.jpg,New policy in Vietnam: Administrative procedure documents will be issued to citizens on electronic copies,People and everyday life,tensor(0.5203)
http://www.baanborphut.ac.th/img/article/art_1607069882/image/g/c6df9ddb4d205ca64a7c87e0fafe55f31_3504288773.jpg,div style='text-align:center;'> ชื่อไฟล์ : c6df9ddb4d205ca64a7c87e0fafe55f31_3504288773.jpg <a href='img/article/art_1607069882/image/g/c6df9ddb4d205ca64a7c87e0fafe55f31_3504288773.jpg' target='_blank' style='color:$FFF !important;' download>Download</a></div,People and everyday life,tensor(0.5346)
http://bizhub.vn/thumbnail/BizHub-250-2020-5-12/vai_1.jpg,Bac Giang will boost domestic lychee consumption due to difficulties in export,People and everyday life,tensor(0.5304)
https://icdn.dantri.com.vn/2021/07/15/a11-8min-1626348022034.jpg,"Satisfied with the ancient walled flower garden, young people are free to check-in - 13",Plants and animal,tensor(0.5337)
http://tapi.dost.gov.ph/images/Tapinews/in_action_sulu.png,in action sulu,People and everyday life,tensor(0.5269)
https://explorevietnam.com.vn/hue/wp-content/uploads/2019/12/Beautiful-woman-in-Imperial-Khai-Dinh-Tomb.jpg,Beautiful woman in Imperial Khai Dinh Tomb,Geography / buildings / landmarks,tensor(0.5315)
https://cilisos.my/wp-content/uploads/2014/08/Image-from-Florian-Knorn-on-flickr.com_.jpg,Image from Florian Knorn on flickr.com,People and everyday life,tensor(0.5468)
https://vietnamtimes.org.vn/stores/news_dataimages/phamhuongvnt/072021/18/10/in_article/4841_home_quarantine.png?rt=20210718104842,"Covid-19: Local Cases Near 49,000, Vietnam Resolved to Ward off Pandemic",People and everyday life,tensor(0.5378)
https://eatbook.sg/wp-content/uploads/2019/09/The-Social-Outcast-Ambience.jpg,The Social Outcast - Ambience,People and everyday life,tensor(0.5268)
http://image.vietnamnews.vn/uploadvnnews/Article/Thanh_Hai/2016/4/28/formosa-1.jpg,More than just the death of fish,People and everyday life,tensor(0.5496)
http://img.cdn2.vietnamnet.vn/Images/english/2018/02/19/11/20180219110819-9.jpg,"Vietnam’s UNESCO-recognised intangible cultural heritages, entertainment events, entertainment news, entertainment activities, what’s on, Vietnam culture, Vietnam tradition, vn news, Vietnam beauty, news Vietnam, Vietnam news, Vietnam net news, vietnamnet",People and everyday life,tensor(0.5469)
https://www.blissfulbrides.sg/public/assets/images/web-article/image/20190624/20190624150029_69268.jpg,Red Packet Rates 2019 and 2020: How Much To Give When You Attend A Wedding,Traditions / art / history,tensor(0.5248)
https://media.doanhnghiepvn.vn/Images/Uploaded/Share/2019/01/15/Duy-nhat-o-quoc-gia-nay-chuot-duoc-xem-nhu-than-thanh-duoc-cung-phung-het-muc_8.jpg,"duy nhat o quoc gia nay chuot duoc xem nhu than thanh, duoc cung phung het muc hinh anh 8",People and everyday life,tensor(0.5493)
https://secure3.vncdn.vn/ttnew/r/2019/10/02/french-old-villa-8-bai-say-1570008435.jpg,An old French villa located at number 8 Bai Say Street in Ho Chi Minh City. Photo: Tuoi Tre,Geography / buildings / landmarks,tensor(0.5493)
https://photo-cms-sggp.zadn.vn/w580/Uploaded/2021/zfuswurkxr/2021_02_27/noicuakhonglo6_ksif_iedo.jpg,A giant pan of crab with tamarind sauce at a food festival in Ca Mau Province,People and everyday life,tensor(0.5227)
https://image.vietnamnews.vn/uploadvnnews/Article/2019/5/29/14769_tre_em_tnbe.jpg,Ministries to review localities child protection services,People and everyday life,tensor(0.5527)
http://goldenlotusspa.vn/wp-content/uploads/2019/12/body-massage-xua-tan-dau-moi-vai-gay-dau-lung-moi-chan-801x340.jpg,"BODY MASSAGE RELIEVE NECK AND SHOULDER TENSION, BACK AND FOOT ACHES",Objects / materials / clothing,tensor(0.5317)
